Time (s), Initial Position (x, y, z), Initial Velocity (vx, vy, vz), Final Position (x, y, z)
322391.319786877080, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, 8414.461357634022, 22431.787386921038, 786.779784411993
322529.279857172864, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, 8273.373913848656, 22785.840156358885, 1284.751494951106
322654.550245382765, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, 8141.455903169747, 23096.849671509593, 1736.336296312340
322765.845507805876, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, 8021.362062306769, 23364.965512193219, 2136.932323141108
322862.023604443122, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, 7915.483614459295, 23590.562101064799, 2482.562284337620
322942.097617873282, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, 7825.906568415623, 23774.136919385008, 2769.876145089039
323005.245880361064, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, 7754.378596873517, 23916.221791989890, 2996.147746895377
323050.820405280101, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, 7702.283525348248, 24017.308755115962, 3159.268142593043
323078.353536332666, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, 7670.622531911477, 24077.791545010725, 3257.737968282423
323087.562746335752, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, 7660.001297259289, 24097.923392044333, 3290.660679928410
323087.562746335752, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, 7660.001297259289, 24097.923392044333, 3290.660679928410
323096.771956338838, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, 7649.364445991459, 24118.006098028029, 3323.576679131668
323124.305087391345, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, 7617.470479786173, 24177.755799047336, 3421.946373977388
323169.879612310440, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, 7564.376167146918, 24275.698695119128, 3584.637451344816
323233.027874798223, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, 7490.198647174483, 24409.448585862861, 3809.771881377794
323313.101888228324, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, 7395.146435871833, 24575.807390417849, 4094.741310455824
323409.279984865629, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, 7279.557666106251, 24770.896920001062, 4436.231506502536
323520.575247288740, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, 7143.941239588900, 24990.313853811036, 4830.257883982385
323645.845635498641, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, 6989.016378842538, 25229.298770757068, 5272.213704749397
323783.805705794424, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, 6815.746408254225, 25482.909730687486, 5756.931694994946
323933.039801165054, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, 6625.363371370627, 25746.191273104949, 6278.758701157680
324092.016577845963, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, 6419.381158919864, 26014.330722992581, 6831.641830540111
324259.104718978575, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, 6199.596009457548, 26282.795210964276, 7409.223479498462
324432.589674128336, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, 5968.074392592203, 26547.444636368851, 8004.941891620622
324610.691252892837, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, 5727.129267519123, 26804.617725243970, 8612.133492164714
324791.581892064132, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, 5479.286447663510, 27051.190177421373, 9224.133226108175
324973.405408899940, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, 5227.243264454057, 27284.605516843763, 9834.369441445493
325154.296048071235, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, 4973.821919559963, 27502.880566311931, 10436.450426285821
325332.397626835795, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, 4721.919884373030, 27704.588424371017, 11024.240431979164
325505.882581985556, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, 4474.459502774786, 27888.822433819358, 11591.923802186582
325672.970723118167, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, 4234.338637097773, 28055.144935749817, 12134.056601409478
325831.947499799076, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, 4004.383821946209, 28203.524655674206, 12645.605838676051
325981.181595169706, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, 3787.307001133209, 28334.266431023661, 13121.976976468628
326119.141665465489, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, 3585.666553087971, 28447.936721691360, 13559.030883536614
326244.412053675391, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, 3401.832982301068, 28545.287999041560, 13953.091729101114
326355.707316098502, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, 3237.959381957511, 28627.184725251678, 14300.947530530990
326451.885412735748, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, 3095.956561573615, 28694.533244543007, 14599.845168104188
326531.959426165908, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, 2977.472583635576, 28748.217531389881, 14847.481682612113
326595.107688653690, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, 2883.876361647189, 28789.042390510585, 15041.993588776575
326640.682213572785, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, 2816.244933046713, 28817.685385124685, 15181.945783680598
326668.215344625292, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, 2775.354027189223, 28834.658484532491, 15266.321417648493
326677.424554628378, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, 2761.671593236147, 28840.280167019559, 15294.513837274855
326677.424554628378, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, 2761.671593236147, 28840.280167019559, 15294.513837274855
326686.633764631464, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, 2747.986506107313, 28845.874123110654, 15322.691550614911
326714.166895683971, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, 2707.056019162754, 28862.433598371103, 15406.847796755501
326759.741420603066, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, 2639.254817074175, 28889.302638868743, 15545.859111265057
326822.889683090907, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, 2545.208378156556, 28925.424669083517, 15737.876951285469
326902.963696521008, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, 2425.793808312770, 28969.395004489234, 15980.362977194385
326999.141793158255, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, 2282.139768607664, 29019.529583898096, 16270.137295595860
327110.437055581366, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, 2115.624480162957, 29073.945649376488, 16603.438474947652
327235.707443791267, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, 1927.870775761645, 29130.649542272549, 16975.993778986583
327373.667514087050, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, 1720.737294580600, 29187.626608068997, 17383.097714791929
327522.901609457680, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, 1496.305160592663, 29242.928393311682, 17819.696692853453
327681.878386138531, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, 1256.859807853348, 29294.752822822524, 18280.477377859759
327848.966527271259, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, 1004.867971957082, 29341.513788360895, 18759.956197655854
328022.451482421020, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, 742.950212412876, 29381.897472254750, 19252.567489939429
328200.553061185521, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, 473.849628817205, 29414.903682515222, 19752.747904760927
328381.443700356758, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, 200.397658928596, 29439.871410490054, 20255.014935737676
328563.267217192624, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -74.522014204821, 29456.488675466055, 20754.037803715182
328744.157856363861, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -348.010367669607, 29464.787449493040, 21244.699335976929
328922.259435128421, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -617.189707277972, 29465.125036203353, 21722.147941928732
329095.744390278182, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -879.239145277724, 29458.153702744941, 22181.839253012535
329262.832531410793, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -1131.428077462094, 29444.780640696226, 22619.567444293916
329421.809308091702, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -1371.147025081526, 29426.120475751566, 23031.486666482328
329571.043403462332, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -1595.935395642129, 29403.442578060833, 23414.123374229002
329709.003473758115, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -1803.505903824341, 29378.115368335104, 23764.380628706716
329834.273861968017, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -1991.765567144026, 29351.549691626635, 24079.535673728024
329945.569124391128, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -2158.833341241070, 29325.143161345484, 24357.232232597584
330041.747221028374, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -2303.054580433848, 29300.227177791374, 24595.469048237686
330121.821234458534, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -2423.012596602957, 29278.018112025067, 24792.586194739284
330184.969496946316, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -2517.537642080242, 29259.573927605514, 24947.250628968006
330230.544021865411, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -2585.713660610764, 29245.757296717326, 25058.442332242706
330258.077152917860, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -2626.883136852057, 29237.206057855259, 25125.442221392648
330267.286362921004, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -2640.650333095954, 29234.311661467931, 25147.822793829830
330267.286362921004, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -2640.650333095954, 29234.311661467931, 25147.822793829830
330276.495572924090, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -2654.415983132538, 29231.400153226921, 25170.188643941048
330304.028703976597, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -2695.562393314592, 29222.593638891409, 25236.968905307112
330349.603228895692, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -2763.639493589766, 29207.682186178517, 25347.218684709296
330412.751491383475, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -2857.902362311515, 29186.335624233798, 25499.386173834962
330492.825504813634, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -2977.319112948235, 29158.131733023307, 25691.346367022852
330589.003601450881, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -3120.582093990340, 29122.593058358940, 25920.446691951463
330700.298863873992, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -3286.122497009894, 29079.229968041440, 26183.563052346519
330825.569252083893, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -3472.128417025224, 29027.587228388937, 26477.164456323950
330963.529322379676, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -3676.566319758594, 28967.291248725487, 26797.384152963681
331112.763417750364, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -3897.205750392092, 28898.095209787400, 27140.095034814429
331271.740194431215, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -4131.646981043998, 28819.919538237489, 27500.986992780272
331438.828335563827, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -4377.351154819101, 28732.885578018715, 27875.643934695290
331612.313290713588, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -4631.672358335083, 28637.340796772591, 28259.618296813678
331790.414869478147, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -4891.890955346804, 28533.874406414554, 28648.501080026661
331971.305508649384, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -5155.247451150734, 28423.322828232176, 29037.985716935818
332153.129025485250, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -5418.976136196877, 28306.764957818403, 29423.924405724396
332334.019664656487, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -5680.337778657352, 28185.507655465346, 29802.375913845812
332512.121243421047, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -5936.650696670842, 28061.062284182182, 30169.644240292564
332685.606198570807, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -6185.319635529515, 27935.113429977908, 30522.307911659151
332852.694339703419, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -6423.861995097581, 27809.481164839530, 30857.240058155661
333011.671116384328, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -6649.931088968669, 27686.078355406691, 31171.619757136810
333160.905211754958, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -6861.336259778256, 27566.864587482778, 31462.935432178903
333298.865282050741, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -7056.059815504402, 27453.798278747818, 31728.981346338300
333424.135670260701, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -7232.270881314442, 27348.788501093171, 31967.848422636336
333535.430932683754, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -7388.336373529735, 27253.647941798205, 32177.910758931557
333631.609029321000, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -7522.829391098628, 27170.048310493123, 32357.809276255979
333711.683042751160, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -7634.535381713047, 27099.479356395721, 32506.433949458569
333774.831305238884, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -7722.456472179057, 27043.212505942734, 32622.906018509660
333820.405830158037, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -7785.814355385962, 27002.269971102087, 32706.561471751891
333847.938961210544, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -7824.052100385571, 26977.400017973247, 32756.936934051959
333857.148171213630, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -7836.835200422359, 26969.058926642570, 32773.758890077472
333857.148171213630, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -7836.835200422359, 26969.058926642570, 32773.758890077472
333866.357381216716, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -7849.615006153149, 26960.706497908377, 32790.567065979652
333893.890512269223, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -7887.803606741481, 26935.667412955783, 32840.736956174682
333939.465037188260, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -7950.950724519602, 26893.999510478352, 32923.510764308630
334002.613299676101, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -8038.313109625487, 26835.809727022326, 33037.645663735158
334082.687313106260, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -8148.865260774581, 26761.269069370734, 33181.443288518749
334178.865409743506, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -8281.314230007934, 26670.631973500585, 33352.789536701755
334290.160672166618, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -8434.118292303920, 26564.258601279987, 33549.203282979644
334415.431060376519, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -8605.509181638665, 26442.638413238135, 33767.892308293471
334553.391130672302, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -8793.517509989244, 26306.413264687966, 34005.814539203820
334702.625226042932, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -8996.000899418068, 26156.398303082988, 34259.742558189253
334861.602002723841, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -9210.674275854202, 25993.599086333670, 34526.329300739322
335028.690143856453, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -9435.141703302454, 25819.223576304776, 34802.172895345742
335202.175099006214, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -9666.929085591279, 25634.687964809291, 35083.878723143949
335380.276677770773, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -9903.517034939816, 25441.615634580688, 35368.116966254573
335561.167316942010, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -10142.373206445449, 25241.828918626961, 35651.674166244702
335742.990833777876, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -10380.983426811837, 25037.333674224650, 35931.497612990112
335923.881472949113, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -10616.881003785616, 24830.297012830419, 36204.731714906084
336101.983051713672, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -10847.673687314513, 24623.018809513189, 36468.745849127532
336275.468006863433, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -11071.067860037780, 24417.897845457366, 36721.153540275249
336442.556147996045, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -11284.889657645685, 24217.393609866296, 36959.823155438666
336601.532924676954, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -11487.102852240947, 24023.984902687258, 37182.880618757299
336750.767020047642, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -11675.823466955300, 23840.126439922624, 37388.704930882435
336888.727090343367, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -11849.331220524795, 23668.204674383585, 37575.917517729504
337013.997478553269, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -12006.078019457971, 23510.494013739273, 37743.366622152571
337125.292740976380, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -12144.693816665183, 23369.114552649604, 37890.108086157277
337221.470837613626, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -12263.990233794266, 23245.992344819646, 38015.383946583745
337301.544851043785, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -12362.962396122821, 23142.823131728001, 38118.600282326726
337364.693113531568, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -12440.789451220226, 23061.040324474874, 38199.305706570049
337410.267638450663, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -12496.834234904398, 23001.787909306742, 38257.171795717521
337437.800769503170, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -12530.642511093802, 22965.898820230836, 38291.976592175401
337447.009979506256, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -12541.942148531602, 22953.879196519076, 38303.592117331587
337447.009979506256, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -12541.942148531602, 22953.879196519076, 38303.592117331587
337456.219189509284, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -12553.237538386082, 22941.851797903160, 38315.194665713090
337483.752320561849, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -12586.982449098101, 22905.846722557690, 38349.805874419741
337529.326845480944, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -12642.755475588388, 22846.096869982717, 38406.841715850001
337592.475107968727, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -12719.862130707304, 22762.995376393374, 38485.346217831735
337672.549121398886, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -12817.346451504114, 22657.102535892194, 38584.016888640923
337768.727218036132, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -12934.006897636626, 22529.154465109183, 38701.238973083098
337880.022480459244, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -13068.416194676500, 22380.072584024649, 38835.127274640792
338005.292868669145, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -13218.944681847905, 22210.972849536563, 38983.574018055413
338143.252938964928, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -13383.786637387708, 22023.173621329413, 39144.301033669042
338292.487034335558, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -13560.988978693344, 21818.201062797627, 39314.914426273324
338451.463811016467, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -13748.481672603504, 21597.791077656599, 39492.959850108607
338618.551952149079, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -13944.109147460636, 21363.886944407153, 39675.976547260114
338792.036907298840, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -14145.661976512110, 21118.632021058151, 39861.548414720935
338970.138486063399, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -14350.908104408594, 20864.357134266291, 40047.350538565879
339151.029125234636, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -14557.622916627033, 20603.562522588662, 40231.189862382955
339332.852642070502, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -14763.617505647453, 20338.894456300633, 40411.038929862108
339513.743281241739, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -14966.764566900807, 20073.116891005742, 40585.061946272181
339691.844860006298, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -15165.021458016923, 19809.078718927314, 40751.632726526499
339865.329815156059, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -15356.450074622673, 19549.677349686342, 40909.344427445001
340032.417956288613, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -15539.233327843725, 19297.819479138387, 41057.011284521184
340191.394732969580, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -15711.688148167503, 19056.379987126551, 41193.662878534335
340340.628828340210, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -15872.275080318755, 18828.159944795676, 41318.531733486569
340478.588898635993, -19946.988367233487, 11684.423263957098, 43511.217134673760, -0.803367495870, -1.762325494392, 0.200043952127, -16019.604667679789, 18615.844712770337, 41431.035285238177
